Name,MC #,Symbol,Price,BTC,1h,24h,7d,14d,30d,45d,90d,200d,Mkt. Cap,MCAP BTC,24h Vol,24h Vol BTC,Circ. Supply,Total Supply,Max. Supply,Team,Advisors,Brand/Buzz,Product,Coin,Social,Communication,Business,GitHub,GitHub,Avg. volume,Age (mo),Winning months
CampusCoin,1254,CC,0.0002,0.00000003,-0.13,-22.21,29.56,-27.14,-35.39,-41.77,-73.62,-92.61,120.88 K,$ 120.88 K,312.55,$ 312.55,509.961 MM,"709,961,108","4,000,000,000",43.65,46,0,50,68,30,5,100,---,40,779,18,18
BrokerNekoNetwork,1499,BNN,0.00000492,0.0000,0.00000000,0.00000000,146.03,4.07,-20.02,-61.81,-68.09,-68.09%,14.73 K,$ 14.73 K,0.00,$ 0.00,2.995 Bn,"16,800,000,000",--,43.65,18,0,5,80,51,0,100,30,---,347,6,6
FolmCoin,1532,FLM,0.0007,0.00000009,-0.12,-9.74,-4.60,-13.62,-70.71,-75.86,-79.99,-79.99%,6.75 K,$ 6.75 K,7.55,$ 7.55,9.663 MM,"9,662,813",--,43.65,43,0,30,57,36,55,100,30,---,149,5,5
SmartFox,1583,FOX,0.0002,0.00000002,-0.12,-2.80,-13.62,-82.47,-95.08,-98.69,-99.71,-99.71%,244.55,$ 244.55,0.7100,$ 0.7100,1.547 MM,"1,547,529","22,600,000",43.65,18,0,15,65,51,0,70,70,---,17,4,4
VestChain,74,VEST,0.0111,0.00000140,-0.12,-3.68,4.33,146.24,180.81,17.29,17.29%,,78.30 MM,$ 78.30 MM,228.75 K,$ 228.75 K,7.078 Bn,"8,848,000,000",--,43.65,---,---,50,81,29,40,100,---,15,"21,523",3,3
Profile Utility Token,938,PUT,0.0127,0.00000161,-0.23,5.97,148.83,81.65,48.22,-15.54,5.13,-80.45,576.94 K,$ 576.94 K,192.71 K,$ 192.71 K,45.290 MM,"100,000,000",--,43.60,20,50,50,68,55,0,100,---,0,"115,126",13,13
Phoenixcoin,1224,PXC,0.0019,0.00000055,0.00000000,0.00,0.00000000,0.00,-20.06,-5.90,-56.91,-58.62,138.62 K,$ 138.62 K,0.00,$ 0.00,72.828 MM,"72,827,775",--,43.60,---,---,50,80,24,0,0,---,40,115,67,67
Nexium,1294,NXC,0.0013,0.00000017,-0.13,-8.90,-28.53,-78.67,-77.90,-81.84,-92.65,-98.42,87.82 K,$ 87.82 K,41.26,$ 41.26,66.510 MM,"66,509,519",--,43.55,7,0,20,63,59,5,100,30,---,"1,098",26,26
KekCoin,890,KEK,0.0708,0.00000894,-0.13,-3.12,223.41,287.87,234.26,201.38,56.37,-17.30,758.70 K,$ 758.70 K,850.52,$ 850.52,10.716 MM,"11,716,385","21,000,000",43.55,43,0,10,88,49,0,100,---,15,38,18,18
MSD,1599,MSD,0.0028,0.00000035,-0.13,0.04,-15.71,-46.59,-30.32,-37.37,-56.72,-40.66,0.00,$ 0.00,12.19 K,$ 12.19 K,0.000,"6,088,400,259","30,000,000,000",43.55,0,0,10,75,57,5,100,30,---,"21,658",16,16
CyberMusic,1411,CYMT,0.00000264,0.0000,-0.23,38.81,47.69,40.83,-22.58,-32.39,-82.49,-82.49%,37.87 K,$ 37.87 K,14.38 K,$ 14.38 K,14.362 Bn,"17,000,000,000",--,43.50,18,25,15,75,43,0,70,60,---,"5,728",5,5
TCOIN,1617,TCN,0.0184,0.00000233,-6.16,19.87,9.26,9.14,-49.26,-59.31,-91.06,-91.06%,0.00,$ 0.00,153.61 K,$ 153.61 K,0.000,"74,488,866",--,43.50,---,---,0,90,44,5,30,---,20,"56,995",5,5
FansTime,496,FTI,0.0014,0.00000018,2.08,7.95,22.04,181.91,169.73,95.08,-2.38,-84.61,4.06 MM,$ 4.06 MM,193.93 K,$ 193.93 K,2.850 Bn,"10,000,000,000",--,43.45,---,---,50,45,66,5,100,---,0,"174,718",7,7
NewYorkCoin,620,NYC,0.00001730,0.0000,0.17,19.49,52.26,71.08,31.66,27.40,24.99,-72.94,2.32 MM,$ 2.32 MM,1.94 K,$ 1.94 K,134.025 Bn,"134,024,588,760",--,43.45,66,0,30,88,40,45,100,---,0,"1,379",57,57
Thingschain,1439,TIC,0.00000266,0.0000,0.42,11.85,46.24,-55.42,-85.51,-94.64,-98.52,-98.52%,30.48 K,$ 30.48 K,15.56 K,$ 15.56 K,11.445 Bn,"26,000,000,000",--,43.45,63,25,50,60,61,0,70,---,0,"14,983",6,6
Mooncoin,525,MOON,0.00001595,0.0000,8.58,0.01,35.54,70.39,24.21,29.91,8.63,-65.30,3.60 MM,$ 3.60 MM,302.81,$ 302.81,225.619 Bn,"225,618,778,070",--,43.40,---,---,30,85,27,5,70,---,30,580,61,61
Beetle Coin,431,BEET,0.0293,0.00000370,0.02,-14.40,-13.08,878.51,"1,499","2,652","1,738","1,738%",5.46 MM,$ 5.46 MM,282.65 K,$ 282.65 K,186.232 MM,"186,231,678",--,43.40,---,---,10,91,39,25,100,---,10,"3,294",5,5
BriaCoin,1379,BRIA,0.0659,0.00000832,-0.09,-17.36,6.66,-48.12,-52.93,-56.37,-78.27,-91.72,48.99 K,$ 48.99 K,139.10,$ 139.10,743.431 K,"743,431","3,000,000",43.40,0,0,10,63,59,0,100,50,---,"2,027",19,19
BitcoiNote,1197,BTCN,0.0154,0.00000195,-0.12,-1.80,-10.86,208.58,98.04,78.98,27.02,27.02%,158.92 K,$ 158.92 K,263.45,$ 263.45,10.297 MM,"10,297,113","21,000,000",43.40,---,---,0,86,43,20,100,---,15,753,6,6
Eroscoin,881,ERO,0.0042,0.00000053,-16.73,-19.23,-26.82,22.54,-40.64,-30.65,-70.33,-86.19,777.80 K,$ 777.80 K,1.36 K,$ 1.36 K,186.744 MM,"240,000,000",--,43.35,0,0,50,68,60,5,100,---,5,532,14,14
Almeela,1618,KZE,0.1827,0.00002307,-0.23,151.85,86.75,-6.70,-0.10,-0.10%,,,0.00,$ 0.00,109.65,$ 109.65,0.000,"400,000,000",--,43.35,22,0,10,47,63,25,100,30,---,"6,227,412",1,1
Deutsche eMark,1269,DEM,0.0025,0.00000032,2.01,-17.44,21.96,-8.81,-60.12,-49.74,-76.42,-82.99,106.20 K,$ 106.20 K,0.8200,$ 0.8200,41.998 MM,"48,979,594",--,43.30,---,---,10,80,28,5,100,---,40,171,62,62
AICHAIN,767,AIT,0.0023,0.00000029,-1.46,-2.51,36.30,167.98,94.38,69.62,14.45,-88.70,1.24 MM,$ 1.24 MM,119.97 K,$ 119.97 K,535.067 MM,"2,100,000,000",--,43.25,---,---,10,78,46,0,100,---,15,"14,787",13,13
CryptalDash,1637,CRD,0.0032,0.00000040,-11.22,8.01,2.99,-36.95,-41.57,-56.97,-62.71,-62.71%,0.00,$ 0.00,3.87 K,$ 3.87 K,0.000,"1,000,000,000",--,43.25,---,---,50,75,44,5,100,---,0,"39,357",4,4
Target Coin,958,TGT,0.0006,0.00000007,-0.13,15.03,-28.11,64.12,-24.60,-18.57,-52.93,-85.05,526.80 K,$ 526.80 K,0.7900,$ 0.7900,952.430 MM,"2,000,100,000",--,43.20,16,0,10,75,55,0,100,20,---,47,16,16
ZeusNetwork,1340,ZEUS,0.00000090,0.0000,0.78,-10.90,47.39,21.53,-36.87,-10.95,-67.10,-67.10%,62.92 K,$ 62.92 K,179.98,$ 179.98,70.000 Bn,"100,000,000,000",--,43.15,63,0,10,90,43,20,100,---,10,474,4,4
Crypto Harbor Exchange,1636,CHE,0.00006984,0.00000001,0.59,12.74,-36.07,94.15,74.19,66.26,-57.78,-57.78%,0.00,$ 0.00,49.31,$ 49.31,0.000,"50,000,000,000",--,43.15,---,---,30,75,41,0,100,---,15,"8,429",5,5
INMAX,392,INX,1.87,0.00023549,-1.31,-5.07,-27.62,-42.60,-42.60%,,,,6.35 MM,$ 6.35 MM,76.17 K,$ 76.17 K,3.406 MM,"6,500,000",--,43.15,21,0,30,55,57,25,70,30,---,"71,002",1,1
GoHelpFund,1375,HELP,0.0162,0.00000204,6.64,19.87,54.43,-58.75,-47.30,-63.59,-8.92,-8.92%,50.95 K,$ 50.95 K,21.37 K,$ 21.37 K,3.145 MM,"37,000,000",--,43.05,---,---,10,100,33,0,100,---,10,"11,806",4,4
Alchemint Standards,995,SDS,0.0013,0.00000017,22.36,16.83,5.85,-44.54,-64.84,-38.96,-78.42,-78.42%,422.76 K,$ 422.76 K,22.59 K,$ 22.59 K,317.947 MM,"1,000,000,000",--,43.05,86,75,30,65,29,75,100,---,10,"52,244",6,6
Energo,789,TSL,0.0019,0.00000024,2.02,-0.42,14.71,37.68,10.75,16.29,-53.35,-84.10,1.14 MM,$ 1.14 MM,52.66 K,$ 52.66 K,602.379 MM,"1,000,000,000",--,43.00,80,0,30,53,67,0,100,---,0,"77,956",14,14
AiLink Token,819,ALI,0.0004,0.00000005,12.09,-26.90,0.23,28.49,-0.81,-8.86,-65.24,-65.24%,1.00 MM,$ 1.00 MM,27.90 K,$ 27.90 K,2.633 Bn,"10,000,000,000",--,42.95,21,25,30,16,67,0,100,60,---,"201,803",5,5
EZOOW,1436,EZW,0.00000267,0.0000,0.00,10.88,71.84,14.44,-10.69,-10.56,-79.21,-79.21%,30.80 K,$ 30.80 K,0.00,$ 0.00,11.552 Bn,"14,000,000,000",--,42.95,18,0,10,76,55,5,100,10,---,124,3,3
Bitcloud,1255,BTDX,0.0040,0.00000050,0.00,1.53,52.11,25.49,-14.03,-42.30,-71.01,-93.14,117.11 K,$ 117.11 K,0.00,$ 0.00,29.563 MM,"29,562,815","43,800,000",42.90,---,---,0,78,28,0,70,---,50,25,29,29
ATC Coin,644,ATCC,0.0066,0.00000083,2.33,-2.10,14.97,-48.01,1.21,-13.79,-57.51,-57.51%,2.09 MM,$ 2.09 MM,9.99 K,$ 9.99 K,319.212 MM,"410,000,000","410,000,000",42.85,---,---,30,78,44,0,30,---,15,"224,044",19,19
Auroracoin,902,AUR,0.0413,0.00000521,-0.12,-0.78,-29.94,-24.66,-49.44,-60.27,-72.76,-88.00,725.44 K,$ 725.44 K,287.22,$ 287.22,17.582 MM,"17,582,030",--,42.85,63,0,50,68,37,0,30,---,40,266,59,59
Mithril Ore,1051,MORE,25.18,0.00317910,1.58,3.29,51.57,82.62,58.73,90.39,69.22,69.22%,321.10 K,$ 321.10 K,1.78 K,$ 1.78 K,12.752 K,"500,000",--,42.85,47,50,40,45,41,55,30,40,---,"1,951",5,5
Davinci Coin,202,DAC,0.0056,0.00000070,-1.59,-3.90,-18.11,-12.04,-43.08,-49.61,-5.13,-5.13%,17.62 MM,$ 17.62 MM,944.70 K,$ 944.70 K,3.162 Bn,"8,800,000,000",--,42.85,---,---,90,70,33,0,100,---,0,"2,128,022",6,6
WomenCoin,1219,WOMEN,0.00000293,0.0000,0.79,10.25,-4.63,42.90,-21.38,-9.31,-31.50,-96.01,141.90 K,$ 141.90 K,150.71,$ 150.71,48.459 Bn,"48,459,472,454","90,000,000,000",42.80,---,---,10,83,28,0,100,---,35,253,19,19
Steneum Coin,1511,STN,0.0037,0.00000106,0.00,0.00000000,0.00000000,0.00,-62.66,-72.42,-90.30,-93.08,10.73 K,$ 10.73 K,0.00,$ 0.00,2.927 MM,"6,081,623","20,000,000",42.80,---,---,0,98,43,0,70,---,5,52,13,13
Rupee,1111,RUP,0.0070,0.00000088,-0.13,-14.45,58.73,-51.44,-53.74,-53.32,-67.40,-67.40%,239.49 K,$ 239.49 K,18.29,$ 18.29,34.440 MM,"34,439,700","84,000,000",42.75,46,0,0,88,52,5,100,---,10,"1,974",19,19
Bitibu Coin,1169,BTB,0.0410,0.00000518,-0.07,-10.30,-0.87,-33.69,-42.13,-47.75,-64.94,-64.94%,174.34 K,$ 174.34 K,0.00,$ 0.00,4.252 MM,"400,000,000",--,42.75,---,---,30,90,41,0,0,---,10,0,3,3
Decentralized Asset Trading Platform,1399,DATP,0.00000350,0.0000,-1.46,-5.44,19.51,36.32,7.58,2.66,-45.16,-45.16%,41.32 K,$ 41.32 K,16.82 K,$ 16.82 K,11.821 Bn,"15,000,000,000",--,42.75,63,0,30,80,41,20,100,---,10,"8,466",4,4
Cheesecoin,1435,CHEESE,0.00009480,0.00000001,15.80,-0.05,22.57,-7.53,-11.65,-17.37,-27.97,-27.97%,30.80 K,$ 30.80 K,14.64,$ 14.64,324.961 MM,"324,961,325","3,500,000,000",42.75,---,---,30,98,19,20,100,---,20,19,4,4
FREE Coin,698,FREE,0.00000020,0.0000,-1.10,82.32,121.56,-83.23,-70.16,49.20,-99.10,-99.10%,1.70 MM,$ 1.70 MM,5.12 K,$ 5.12 K,8.700 Tn,"10,000,000,000,000",--,42.70,---,---,0,70,66,0,70,---,0,"5,996",4,4
NeosCoin,954,NEOS,0.1228,0.00001550,-8.26,-5.10,37.50,-18.51,-16.37,-27.71,-57.13,-57.13%,530.75 K,$ 530.75 K,918.54,$ 918.54,4.322 MM,"4,322,435",--,42.70,---,---,50,78,37,5,100,---,5,784,53,53
Graphcoin,1486,GRPH,0.0022,0.00000028,0.00,0.00,267.48,10.21,-62.99,-79.43,-86.74,-86.74%,17.53 K,$ 17.53 K,0.00,$ 0.00,7.822 MM,"13,541,673",--,42.70,---,---,0,95,28,20,100,---,25,94,5,5
eosBLACK,1635,BLACK,0.0076,0.00000097,-0.23,1.49,-38.74,-51.15,-77.39,-79.78,-97.13,-97.13%,0.00,$ 0.00,6.74 K,$ 6.74 K,0.000,"3,000,000,000",--,42.70,0,0,0,50,44,50,100,---,60,"3,121",5,5
Adzcoin,1333,ADZ,0.0014,0.00000018,0.80,5.51,1.40,-15.54,-30.99,-58.98,-78.98,-89.65,66.19 K,$ 66.19 K,239.60,$ 239.60,46.539 MM,"46,539,103","84,000,000",42.60,38,0,25,88,40,5,30,40,---,606,37,37
Aston,437,ATX,0.0064,0.00000080,-0.04,5.01,43.11,2.38,27.72,-17.16,-69.24,-82.82,5.25 MM,$ 5.25 MM,0.00,$ 0.00,824.000 MM,"1,000,000,000",--,42.55,63,0,30,61,63,0,100,---,0,888,9,9
Ergo,838,EFYT,2.29,0.00028910,7.47,56.33,86.47,-0.32,11.03,-0.17,3.68,-26.41,909.78 K,$ 909.78 K,6.38 K,$ 6.38 K,397.300 K,"5,000,000","5,000,000",42.55,63,0,10,18,39,0,100,---,90,203,19,19
Bitblocks,1393,BBK,0.0004,0.00000005,-14.15,15.89,22.88,-33.71,-25.61,-43.93,-95.25,-95.25%,46.00 K,$ 46.00 K,209.22,$ 209.22,117.737 MM,"162,575,170","584,000,000",42.50,---,---,10,98,31,20,70,---,15,"1,005",6,6
ProCurrency,1153,PROC,0.0018,0.00000023,-0.13,2.47,47.32,116.34,24.84,96.21,58.52,-38.61,185.46 K,$ 185.46 K,5.07 K,$ 5.07 K,102.048 MM,"10,009,134,232","75,000,000,000",42.50,83,0,30,78,24,5,100,---,35,503,21,21
IGToken,1118,IG,0.0001,0.00000002,-4.21,19.40,21.78,237.16,114.68,105.11,-42.26,-42.26%,235.23 K,$ 235.23 K,1.02 MM,$ 1.02 MM,1.938 Bn,"6,562,786,056",--,42.50,46,0,50,60,19,0,100,---,60,"147,672",6,6
4NEW,1113,KWATT,0.0044,0.00000055,-0.30,16.16,30.06,51.89,-18.85,-72.24,-78.40,-78.40%,238.71 K,$ 238.71 K,69.52 K,$ 69.52 K,54.614 MM,"150,000,000",--,42.40,63,75,50,40,55,5,100,---,5,"41,765",5,5
Nasdacoin,524,NSD,0.1809,0.00002284,-10.92,-11.36,-12.75,-65.48,-69.34,-76.91,-62.55,-62.55%,3.60 MM,$ 3.60 MM,398.08 K,$ 398.08 K,19.902 MM,"19,901,513","84,000,000",42.35,14,0,15,61,64,40,30,30,---,"138,272",5,5
Hydro Protocol,480,HOT,0.0061,0.00000076,-0.03,-7.51,12.98,135.45,23.75,46.68,-30.06,-78.84,4.25 MM,$ 4.25 MM,143.18 K,$ 143.18 K,702.000 MM,"1,560,000,000",--,42.35,43,0,30,68,66,0,70,---,0,"16,022",13,13
Block Array,1035,ARY,0.0052,0.00000066,-0.70,2.34,-8.62,-55.19,-34.57,-40.07,-71.78,-88.49,358.65 K,$ 358.65 K,2.69 K,$ 2.69 K,68.431 MM,"88,409,933",--,42.35,66,50,10,53,57,5,100,---,15,"17,637",12,12
SCRIV NETWORK,1361,SCRIV,0.0023,0.00000029,-2.65,-32.99,-26.56,-60.77,-70.54,-33.19,-84.34,-84.34%,56.15 K,$ 56.15 K,9.65 K,$ 9.65 K,24.744 MM,"42,007,077",--,42.35,---,---,10,90,33,20,70,---,20,"7,734",4,4
Onix,1353,ONX,0.0006,0.00000007,31.05,55.54,55.54,39.68,-7.98,-49.74,-28.52,-90.25,59.22 K,$ 59.22 K,25.96,$ 25.96,107.073 MM,"112,119,457","1,151,920,000",42.35,66,50,30,88,13,55,70,---,30,123,19,19
Ourcoin,1562,OUR,0.0052,0.00000066,-0.12,-18.45,46.93,7.81,12.80,5.86,-86.42,-86.42%,3.22 K,$ 3.22 K,679.21,$ 679.21,617.697 K,"931,510",--,42.35,---,---,0,100,40,5,70,---,5,"1,505",4,4
Traid,1409,TRAID,0.0025,0.00000032,8.18,7.51,40.50,130.40,75.23,164.85,-28.33,-28.33%,38.62 K,$ 38.62 K,2.06 K,$ 2.06 K,15.239 MM,"38,179,240",--,42.35,---,---,10,76,38,5,100,---,25,404,3,3
Waletoken,1381,WTN,0.00000245,0.0000,1.56,0.47,28.60,4.35,-39.68,-47.18,-80.66,-80.66%,48.88 K,$ 48.88 K,24.15 K,$ 24.15 K,19.919 Bn,"19,918,713,667",--,42.25,22,0,15,55,58,0,100,30,---,"8,617",3,3
Freicoin,1017,FRC,0.0118,0.00000149,-0.11,-2.13,27.87,83.31,110.31,95.32,52.31,91.33,382.41 K,$ 382.41 K,0.8600,$ 0.8600,32.476 MM,"100,000,000",--,42.20,---,---,10,90,20,0,0,---,50,63,69,69
Adelphoi,1202,ADL,0.0075,0.00000095,0.22,21.48,-22.56,-57.21,-73.46,-53.92,-84.51,-84.51%,155.55 K,$ 155.55 K,299.54,$ 299.54,20.722 MM,"100,000,000",--,42.15,8,0,20,88,26,25,100,50,---,74,20,20
BitcoinFast,1322,BCF,0.0040,0.00000117,0.00,0.00000000,0.00000000,0.00,-17.09,-27.13,-64.35,-50.12,71.21 K,$ 71.21 K,0.00,$ 0.00,17.696 MM,"17,696,348","2,500,000,000",42.15,---,---,0,78,43,0,100,---,20,43,50,50
Sparks,1440,SPK,0.0057,0.00000165,-0.49,3.69,1.26,-10.51,-12.64,-8.87,-58.61,-96.25,30.46 K,$ 30.46 K,45.89,$ 45.89,5.360 MM,"6,187,909",--,42.15,---,---,0,83,23,0,100,---,45,70,12,12
FidentiaX,758,FDX,0.0123,0.00000155,-0.23,-1.28,57.96,81.35,19.84,109.99,-9.11,-39.70,1.29 MM,$ 1.29 MM,206.38,$ 206.38,105.000 MM,"130,000,000",--,42.10,63,50,30,48,51,75,100,---,0,199,13,13
Vites,571,VITES,0.00007902,0.00000001,-0.12,-2.80,29.60,118.96,94.40,96.02,96.02%,,2.87 MM,$ 2.87 MM,0.4000,$ 0.4000,36.361 Bn,"36,361,188,781","50,000,000,000",42.05,---,---,10,70,48,5,100,---,15,94,3,3
Megacoin,1034,MEC,0.0094,0.00000119,-1.66,-21.03,24.43,228.03,325.58,281.58,31.40,15.37,359.02 K,$ 359.02 K,51.09,$ 51.09,38.035 MM,"38,035,269","42,000,000",42.05,0,0,30,80,35,5,100,---,35,46,67,67
LiteDoge,937,LDOGE,0.00003790,0.0000,3.71,-20.96,38.78,14.59,-4.67,-6.63,-42.73,-58.42,577.73 K,$ 577.73 K,77.17,$ 77.17,15.243 Bn,"15,242,675,574",--,42.00,---,---,10,78,34,20,70,---,30,211,47,47
GazeCoin,1643,GZE,0.0078,0.00000099,0.00,0.00,42.11,-19.67,-35.07,-52.66,-61.73,-61.73%,0.00,$ 0.00,0.00,$ 0.00,0.000,"29,508,557",--,42.00,66,25,50,60,44,20,100,---,5,"11,247",5,5
EDUCare,134,EKT,0.0512,0.00000647,0.23,-0.23,10.49,533.15,406.89,531.87,244.03,-23.30,33.77 MM,$ 33.77 MM,1.94 MM,$ 1.94 MM,659.095 MM,"1,000,000,000",--,41.95,63,0,0,70,66,0,100,---,0,"185,898",12,12
Magi,1061,XMG,0.0355,0.00000448,-0.13,19.72,19.72,248.52,192.08,209.77,93.43,-72.00,308.15 K,$ 308.15 K,17.26,$ 17.26,8.686 MM,"8,685,687",--,41.95,---,---,50,83,24,5,70,---,20,61,52,52
BoostCoin,1468,BOST,0.0017,0.00000022,-0.12,1.86,-0.94,-38.25,-44.38,-46.65,-67.48,-73.40,20.61 K,$ 20.61 K,0.7500,$ 0.7500,11.855 MM,"11,855,487",--,41.90,86,0,0,98,35,0,70,---,20,0.2069,56,56
EmaratCoin,1641,AEC,0.0100,0.00000126,-12.04,-13.46,-17.36,-75.76,-50.89,-45.84,-83.94,-83.94%,0.00,$ 0.00,21.90,$ 21.90,0.000,"21,598,590",--,41.90,---,---,80,80,19,5,70,---,15,2,4,4
Coni,1642,CONI,0.0296,0.00000373,-1.21,6.67,0.10,359.22,222.21,161.84,9.37,-68.35,0.00,$ 0.00,863.71 K,$ 863.71 K,0.000,"1,000,000,000",--,41.90,0,0,40,60,57,20,100,0,---,"6,125",7,7
Bullion,1020,CBX,0.3697,0.00010709,0.00,0.00,0.00,0.00,-41.57,-35.08,-73.50,-81.91,380.03 K,$ 380.03 K,0.00,$ 0.00,1.028 MM,"1,027,945",--,41.85,63,0,30,80,28,0,100,---,30,21,66,66
Bitradio,1070,BRO,0.0397,0.00000501,0.00,0.00000000,29.23,122.68,90.05,87.05,0.12,-35.99,298.20 K,$ 298.20 K,0.00,$ 0.00,7.513 MM,"12,513,451",--,41.85,0,0,10,70,45,45,100,---,30,68,19,19
Iqcash,1472,IQ,0.0051,0.00000065,-0.05,18.68,22.36,152.59,22.38,-24.12,-84.44,-84.44%,19.95 K,$ 19.95 K,61.35,$ 61.35,3.896 MM,"11,296,163","56,900,000",41.85,---,---,10,96,38,5,70,---,5,49,5,5
SocialCoin,1541,SOCC,0.0006,0.00000007,-0.11,-33.31,-33.31,411.69,-8.52,-66.83,-91.36,-94.43,5.82 K,$ 5.82 K,153.83,$ 153.83,10.518 MM,"10,678,425","75,000,000",41.85,---,---,0,88,38,5,100,---,15,"1,338",19,19
Sphere,372,SPHR,0.5691,0.00007184,-2.32,-1.48,3.06,9.87,55.16,24.75,-3.09,-34.76,7.10 MM,$ 7.10 MM,73.62 K,$ 73.62 K,12.484 MM,"12,484,344",--,41.80,---,---,10,78,51,0,70,---,5,"16,847",45,45
ArbitrageCT,1288,ARCT,0.0009,0.00000012,-0.12,48.47,41.34,31.44,2.89,-19.31,-65.90,-73.59,89.88 K,$ 89.88 K,28.45,$ 28.45,94.796 MM,"150,869,765",--,41.80,14,0,10,53,58,20,70,50,---,738,13,13
Jin Coin,1405,JIN,0.0040,0.00000050,-0.13,-53.25,-38.78,3.15,-31.77,-33.94,-54.95,-54.95%,39.35 K,$ 39.35 K,395.44,$ 395.44,9.960 MM,"9,960,402","9,960,595",41.80,---,---,10,90,39,5,30,---,15,23,29,29
QYNO,1559,QNO,0.0034,0.00000043,-0.12,68.88,-6.31,-90.48,-95.01,-96.18,-98.61,-98.61%,3.69 K,$ 3.69 K,776.56,$ 776.56,1.075 MM,"2,511,458",--,41.75,---,---,30,65,34,5,100,---,30,"13,910",5,5
Datacoin,1510,DTC,0.0003,0.00000004,-0.11,-2.77,-13.61,-48.29,-56.52,-62.29,-86.07,-92.56,11.66 K,$ 11.66 K,0.6300,$ 0.6300,36.874 MM,"36,874,014",--,41.75,---,---,30,88,30,5,70,---,15,9,62,62
Peony,1563,PNY,0.0073,0.00000093,-0.07,-57.01,-60.09,519.33,304.11,327.97,48.41,48.41%,3.03 K,$ 3.03 K,69.39,$ 69.39,413.526 K,"531,166","21,000,001",41.60,---,---,10,86,41,20,100,---,5,"3,654",3,3
ArtByte,820,ABY,0.0013,0.00000016,-1.27,4.94,22.19,3.28,-10.70,-13.87,-48.95,-70.27,997.45 K,$ 997.45 K,7.90 K,$ 7.90 K,792.537 MM,"792,537,250",--,41.55,---,---,50,73,44,50,30,---,0,"2,544",56,56
Emerald Crypto,1207,EMD,0.0080,0.00000101,0.00,-2.09,0.49,139.77,82.47,50.76,-1.62,-21.45,152.30 K,$ 152.30 K,0.00,$ 0.00,19.117 MM,"19,117,129","32,000,000",41.55,---,---,10,80,35,25,100,---,20,14,66,66
Sub Invest,1505,SUBX,0.00000003,0.0000,0.00,0.00000000,0.75,-3.90,-14.05,-13.53,-45.99,-45.99%,13.68 K,$ 13.68 K,0.00,$ 0.00,393.988 Bn,"481,566,281,377","2,000,000,000,000",41.50,---,---,0,90,38,20,100,---,10,76,3,3
KoreCoin,453,KORE,0.5428,0.00006853,1.31,-9.21,-4.92,31.05,28.38,30.82,-38.28,-62.57,4.82 MM,$ 4.82 MM,39.94 K,$ 39.94 K,8.875 MM,"8,875,003","12,000,000",41.35,14,0,40,49,47,25,70,50,---,"51,187",56,56
DEW,184,DEW,0.1958,0.00002472,-0.28,0.55,29.96,235.47,232.84,183.93,22.50,-52.83,20.22 MM,$ 20.22 MM,13.22,$ 13.22,103.245 MM,"200,000,000",--,41.30,0,0,30,58,63,50,100,---,0,"1,149",13,13
Startcoin,1179,START,0.0038,0.00000048,-0.13,14.32,14.32,133.87,104.84,104.17,-17.16,-60.46,170.98 K,$ 170.98 K,556.47,$ 556.47,45.080 MM,"70,782,220",--,41.30,40,0,50,68,24,0,100,---,40,105,56,56
GreenMed,1438,GRMD,0.0021,0.00000026,-10.39,-9.34,78.85,-74.10,-27.24,2.27,-46.79,-86.00,30.67 K,$ 30.67 K,674.82,$ 674.82,14.900 MM,"14,899,993",--,41.30,63,0,50,63,46,5,100,---,5,"13,589",10,10
KingXChain,1639,KXC,0.00000326,0.0000,-1.68,5.28,58.86,80.54,-9.78,2.28,-53.05,-53.05%,0.00,$ 0.00,23.39 K,$ 23.39 K,0.000,"8,850,000,000",--,41.30,18,0,30,50,54,0,100,30,---,"7,480",5,5
vSlice,1334,VSL,0.0019,0.00000025,-0.12,-11.62,5.23,-10.68,-33.24,-16.36,-56.98,-97.25,64.90 K,$ 64.90 K,205.74,$ 205.74,33.390 MM,"33,390,496",--,41.25,---,---,50,78,39,0,70,---,0,2,26,26
StarterCoin,1177,STAC,0.0005,0.00000006,-5.66,-18.36,-0.69,-26.07,-57.57,-42.15,-62.76,-84.36,171.69 K,$ 171.69 K,1.94 K,$ 1.94 K,342.007 MM,"342,007,189","342,007,189",41.10,86,75,50,38,49,20,100,---,0,321,11,11
BERNcash,1360,BERN,0.0008,0.00000010,0.00,47.12,47.12,119.06,144.85,117.38,-19.02,-60.83,56.20 K,$ 56.20 K,0.00,$ 0.00,71.234 MM,"71,234,301",--,41.10,---,---,10,78,30,0,100,---,30,24,34,34
ZIP,303,ZIP,0.0006,0.00000008,-1.18,27.68,44.33,96.27,68.73,48.10,-49.70,-87.50,10.32 MM,$ 10.32 MM,6.13 MM,$ 6.13 MM,16.200 Bn,"100,000,000,000",--,41.05,---,---,10,53,70,0,70,---,0,"1,048,794",8,8
Sugar Exchange,1306,SGR,0.0032,0.00000040,-13.62,-0.70,-10.50,-29.35,-39.71,-39.65,-79.35,-97.20,83.03 K,$ 83.03 K,8.85,$ 8.85,25.908 MM,"80,000,000","80,000,000",41.05,---,---,50,68,43,0,100,---,0,144,15,15
